0.000000000000000000e+00,1.429999999999999882e-01,1.369444444444444520e-01,1.756666666666666654e-01,2.109444444444444344e-01,7.499999999999999722e-02,1.929444444444444462e-01,1.074444444444444535e-01,2.322777777777777775e-01,1.812777777777777877e-01,2.122777777777777874e-01,1.818333333333333468e-01,1.717222222222222483e-01,1.689999999999999836e-01,1.635555555555555374e-01,1.826666666666666716e-01,6.427777777777778090e-02,2.325000000000000122e-01,2.037222222222222212e-01,2.268333333333333313e-01,2.011666666666666881e-01,2.381111111111111345e-01,2.161666666666666736e-01,1.771666666666666667e-01,2.123333333333333184e-01,5.772222222222222338e-02,1.767777777777777837e-01,1.784444444444444333e-01,1.749999999999999889e-01,1.247222222222222204e-01,6.066666666666666735e-02,1.228888888888888808e-01,1.758333333333333415e-01,1.259444444444444422e-01,1.363888888888888928e-01,1.097222222222222210e-01,1.729444444444444562e-01,1.729444444444444562e-01,1.766666666666666663e-01,2.172777777777777919e-01,1.682777777777777761e-01,1.897222222222222088e-01,1.076111111111111018e-01,1.867222222222222339e-01,2.324444444444444258e-01,1.908333333333333270e-01,1.908333333333333270e-01,1.532777777777777628e-01,1.839999999999999969e-01,1.196666666666666712e-01,2.172222222222222332e-01,1.390555555555555711e-01,1.687777777777777766e-01,2.113888888888888762e-01,9.227777777777777801e-02,1.319444444444444475e-01,1.518888888888888788e-01,2.053333333333333399e-01,5.638888888888889117e-02,7.594444444444443942e-02,1.439444444444444582e-01,9.705555555555554770e-02,9.483333333333332504e-02,1.748888888888888993e-01,2.303888888888888931e-01,2.086111111111111083e-01,1.804444444444444628e-01,2.148333333333333206e-01,1.367777777777777759e-01,2.120555555555555527e-01,1.414999999999999869e-01,2.336666666666666892e-01,1.413888888888888973e-01,1.905555555555555614e-01,1.640000000000000069e-01,2.106111111111111101e-01,1.272222222222222088e-01,5.472222222222222071e-02,1.868333333333333512e-01,1.132777777777777828e-01,1.672777777777778030e-01,1.182777777777777872e-01,9.633333333333334025e-02,7.472222222222221766e-02,1.643888888888888899e-01,1.760000000000000175e-01,1.213888888888888934e-01,1.442777777777777826e-01,9.527777777777778068e-02,1.822222222222222299e-01,1.662222222222222157e-01,6.183333333333333043e-02,1.538888888888888806e-01,1.215555555555555556e-01,2.364999999999999880e-01,1.066666666666666735e-01,4.694444444444444142e-02,1.292222222222222106e-01,1.168333333333333446e-01,2.072777777777777830e-01,9.255555555555555758e-02
1.576111111111111185e-01,0.000000000000000000e+00,1.288888888888888862e-01,4.272222222222222393e-02,1.239999999999999991e-01,2.041666666666666630e-01,5.888888888888888645e-02,7.822222222222223464e-02,9.822222222222222465e-02,1.399444444444444546e-01,1.246111111111111169e-01,1.102777777777777801e-01,8.550000000000000655e-02,2.705555555555555838e-02,1.360000000000000098e-01,1.826666666666666716e-01,1.933888888888888880e-01,2.092222222222222261e-01,6.966666666666666841e-02,1.027777777777777735e-01,6.711111111111110750e-02,1.040555555555555678e-01,1.647777777777778008e-01,8.949999999999999623e-02,7.827777777777777946e-02,1.861111111111111160e-01,4.272222222222222393e-02,2.555000000000000049e-01,1.474444444444444335e-01,5.055555555555555497e-02,2.018333333333333368e-01,1.244999999999999996e-01,6.822222222222222576e-02,2.074999999999999900e-01,1.635555555555555374e-01,1.747222222222222232e-01,3.888888888888888951e-02,3.888888888888888951e-02,4.372222222222222482e-02,8.322222222222222521e-02,1.572222222222222354e-01,1.350000000000000089e-01,2.051111111111111052e-01,1.516111111111110854e-01,2.091666666666666674e-01,5.788888888888889250e-02,5.677777777777778118e-02,2.303333333333333344e-01,1.607222222222222385e-01,6.666666666666666574e-02,1.295555555555555627e-01,1.924444444444444180e-01,9.027777777777777624e-02,1.700555555555555709e-01,1.581666666666666499e-01,2.442777777777777604e-01,1.408888888888888968e-01,7.238888888888889150e-02,1.132222222222222241e-01,1.988888888888888928e-01,2.210000000000000020e-01,1.033333333333333326e-01,1.783333333333333437e-01,4.194444444444444392e-02,2.071111111111111069e-01,1.694444444444444531e-01,1.141111111111111076e-01,2.122222222222222288e-01,2.891111111111110965e-01,7.799999999999999989e-02,2.843888888888888578e-01,1.152777777777777846e-01,2.229444444444444451e-01,1.492222222222222283e-01,2.044444444444444564e-01,7.766666666666667551e-02,2.781111111111111422e-01,2.056111111111111334e-01,1.635555555555555374e-01,7.305555555555555414e-02,2.443333333333333468e-01,2.162777777777777910e-01,6.894444444444444708e-02,1.431666666666666643e-01,1.362777777777777755e-01,8.905555555555556835e-02,1.229999999999999982e-01,7.638888888888889506e-02,1.611666666666666803e-01,4.927777777777778145e-02,1.386666666666666603e-01,1.763333333333333142e-01,1.608333333333333282e-01,2.650555555555555443e-01,1.050555555555555548e-01,6.661111111111112093e-02,1.652222222222222148e-01,1.605555555555555625e-01,2.677222222222221948e-01,1.816111111111111120e-01,1.729999999999999871e-01
1.449444444444444313e-01,1.301111111111110941e-01,0.000000000000000000e+00,1.446111111111111069e-01,2.120000000000000218e-01,7.616666666666666030e-02,1.262777777777777943e-01,1.731111111111111323e-01,1.216666666666666730e-01,8.144444444444444431e-02,2.083888888888889013e-01,7.166666666666667018e-02,1.735000000000000153e-01,1.571666666666666490e-01,6.372222222222222177e-02,3.127777777777777657e-01,2.092222222222222261e-01,3.228888888888888919e-01,1.314444444444444471e-01,2.232777777777777695e-01,1.447222222222222243e-01,1.849999999999999978e-01,1.149444444444444463e-01,1.732777777777777528e-01,1.686666666666666869e-01,2.026666666666666616e-01,1.666111111111110987e-01,1.439999999999999891e-01,7.516666666666667329e-02,1.806666666666666698e-01,9.172222222222221888e-02,2.372222222222222232e-01,4.933333333333333320e-02,9.600000000000000200e-02,3.555555555555555552e-02,2.546666666666666523e-01,1.627777777777777712e-01,1.627777777777777712e-01,1.572777777777777941e-01,1.578333333333333532e-01,8.277777777777778345e-02,2.187777777777777932e-01,8.683333333333334569e-02,8.183333333333334125e-02,3.228333333333333610e-01,1.841666666666666730e-01,1.688333333333333075e-01,1.188333333333333325e-01,2.743888888888888489e-01,1.967777777777777737e-01,2.133333333333333470e-01,8.722222222222222876e-02,1.818333333333333468e-01,1.115555555555555606e-01,2.372222222222222232e-01,1.226111111111111013e-01,2.545555555555555349e-01,1.742777777777777815e-01,1.814444444444444637e-01,1.103333333333333249e-01,1.095000000000000001e-01,2.334444444444444267e-01,2.397777777777777841e-01,1.682222222222222174e-01,3.207777777777777728e-01,2.532222222222222374e-01,1.978888888888888919e-01,1.219999999999999973e-01,2.089444444444444604e-01,1.653333333333333321e-01,1.686111111111111005e-01,1.071666666666666740e-01,1.114444444444444432e-01,9.072222222222223187e-02,1.111111111111111049e-01,1.993888888888888655e-01,1.814444444444444637e-01,1.233333333333333365e-01,2.772222222222222032e-01,1.973888888888888915e-01,1.328333333333333310e-01,1.047777777777777752e-01,1.620000000000000051e-01,2.196666666666666490e-01,4.294444444444444481e-02,1.770555555555555494e-01,2.357222222222222219e-01,1.887222222222222079e-01,2.402222222222221981e-01,1.406111111111111034e-01,6.638888888888888618e-02,1.206111111111111134e-01,6.750000000000000444e-02,1.492777777777777592e-01,2.313333333333333075e-01,1.967222222222222427e-01,1.918888888888888866e-01,3.255555555555555980e-02,1.854444444444444395e-01,9.177777777777777757e-02,2.374999999999999889e-01
2.593888888888888911e-01,1.318888888888888888e-01,2.260555555555555374e-01,0.000000000000000000e+00,1.087222222222222201e-01,3.013333333333333419e-01,1.560555555555555307e-01,1.807222222222222285e-01,1.652222222222222148e-01,2.371111111111111058e-01,1.323888888888888893e-01,2.074444444444444313e-01,1.039999999999999952e-01,1.589444444444444438e-01,2.331666666666666610e-01,2.469444444444444386e-01,2.970555555555555727e-01,2.468888888888888800e-01,1.520000000000000240e-01,7.866666666666666252e-02,1.289444444444444449e-01,1.398888888888888959e-01,2.493333333333333512e-01,1.010555555555555651e-01,1.516666666666666718e-01,2.897777777777778008e-01,1.683888888888888935e-01,3.526666666666666283e-01,2.446111111111111125e-01,1.799999999999999933e-01,3.042222222222222272e-01,2.096111111111111092e-01,1.653888888888888908e-01,3.046666666666666412e-01,2.607222222222222441e-01,2.622222222222222454e-01,1.645555555555555383e-01,1.645555555555555383e-01,1.557222222222222341e-01,1.410000000000000142e-01,2.543888888888888866e-01,1.427777777777777812e-01,3.027777777777777568e-01,2.487777777777777921e-01,2.468333333333333490e-01,7.138888888888889062e-02,1.313333333333333297e-01,3.275000000000000133e-01,1.983888888888888924e-01,1.517777777777777615e-01,1.373333333333333350e-01,2.896111111111110969e-01,1.309444444444444466e-01,2.672222222222222499e-01,2.456666666666666721e-01,3.414444444444444393e-01,1.785555555555555507e-01,2.966666666666666757e-02,2.168888888888888811e-01,3.012777777777777555e-01,3.181666666666667087e-01,1.771666666666666667e-01,2.820000000000000284e-01,1.090555555555555584e-01,2.447777777777777886e-01,1.772222222222222254e-01,1.218888888888888938e-01,3.093888888888888800e-01,3.915000000000000147e-01,1.106111111111111045e-01,3.815555555555555367e-01,1.823333333333333195e-01,3.201111111111111240e-01,2.463888888888888795e-01,3.016111111111111076e-01,1.042777777777777748e-01,3.805000000000000049e-01,3.079999999999999960e-01,2.012222222222222190e-01,1.581666666666666499e-01,3.415000000000000258e-01,3.134444444444444700e-01,1.736111111111111049e-01,2.306666666666666587e-01,2.334444444444444267e-01,7.377777777777778934e-02,2.081111111111111356e-01,2.020555555555555438e-01,2.486666666666666747e-01,1.423888888888888982e-01,2.358333333333333393e-01,2.787222222222222046e-01,2.580000000000000071e-01,3.622222222222222232e-01,8.833333333333333315e-02,1.541111111111110876e-01,2.688888888888888995e-01,2.577222222222221859e-01,3.701111111111111129e-01,2.787777777777777910e-01,2.766666666666666718e-01
2.168888888888888811e-01,1.172777777777777725e-01,2.064444444444444582e-01,1.031666666666666565e-01,0.000000000000000000e+00,2.758333333333333193e-01,1.526111111111111140e-01,1.382222222222222185e-01,1.640000000000000069e-01,2.174999999999999989e-01,8.322222222222222521e-02,2.039999999999999869e-01,6.666666666666666574e-02,1.230555555555555569e-01,2.135555555555555540e-01,1.977777777777777746e-01,2.545555555555555349e-01,1.977222222222222159e-01,1.485555555555555518e-01,7.744444444444444076e-02,1.277222222222222370e-01,1.386666666666666603e-01,2.423333333333333173e-01,3.011111111111111280e-02,1.504444444444444640e-01,2.472777777777777908e-01,1.573333333333333250e-01,3.330555555555555491e-01,2.250000000000000056e-01,1.375000000000000111e-01,2.617222222222222450e-01,1.671111111111111269e-01,1.457777777777777561e-01,2.850555555555555620e-01,2.411111111111111094e-01,2.197222222222222354e-01,1.534999999999999976e-01,1.534999999999999976e-01,1.522777777777777897e-01,1.397777777777777786e-01,2.347777777777777797e-01,9.361111111111111716e-02,2.651111111111111307e-01,2.291666666666666574e-01,1.976666666666666849e-01,7.016666666666666885e-02,1.301111111111110941e-01,3.078888888888889341e-01,1.492222222222222283e-01,1.092777777777777654e-01,8.816666666666665708e-02,2.700000000000000178e-01,8.844444444444443665e-02,2.476111111111111152e-01,2.031666666666666621e-01,3.218333333333333046e-01,1.293888888888888866e-01,1.328333333333333310e-01,1.743888888888888711e-01,2.587777777777777732e-01,2.985555555555555185e-01,1.280000000000000027e-01,2.395000000000000184e-01,1.078333333333333366e-01,1.956111111111111245e-01,1.280555555555555614e-01,7.272222222222222976e-02,2.897777777777778008e-01,3.490000000000000324e-01,1.093888888888888966e-01,3.522777777777778008e-01,1.811111111111111116e-01,3.004999999999999893e-01,2.267777777777777726e-01,2.820000000000000284e-01,1.030555555555555530e-01,3.379999999999999671e-01,2.655000000000000138e-01,1.520555555555555549e-01,1.156666666666666538e-01,3.218888888888888911e-01,2.938333333333333353e-01,1.311111111111111227e-01,1.881666666666666488e-01,2.138333333333333197e-01,2.561111111111111227e-02,1.656111111111111256e-01,1.681111111111111278e-01,2.061666666666666925e-01,1.083888888888888818e-01,2.162222222222222046e-01,2.362222222222222223e-01,2.383888888888889002e-01,3.381666666666666710e-01,8.711111111111111138e-02,1.116111111111111193e-01,2.263888888888888895e-01,2.381111111111111345e-01,3.276111111111111307e-01,2.591666666666666563e-01,2.341666666666666619e-01
1.006111111111111095e-01,2.075555555555555765e-01,8.788888888888887752e-02,2.220555555555555616e-01,2.894444444444444486e-01,0.000000000000000000e+00,2.037222222222222212e-01,2.080555555555555491e-01,1.991111111111110998e-01,1.322222222222222132e-01,2.858333333333333282e-01,1.491111111111111109e-01,2.509444444444444144e-01,2.346111111111111036e-01,1.144999999999999907e-01,2.832777777777777395e-01,1.648888888888888904e-01,3.331111111111111356e-01,2.088888888888889017e-01,3.007222222222222241e-01,2.221666666666666512e-01,2.624444444444444247e-01,1.923888888888888871e-01,2.507222222222222352e-01,2.461111111111111138e-01,1.583333333333333259e-01,2.440555555555555534e-01,1.266111111111111187e-01,1.259444444444444422e-01,2.253333333333333577e-01,6.627777777777778268e-02,2.235000000000000042e-01,1.267777777777777670e-01,7.961111111111111860e-02,8.766666666666667052e-02,2.103333333333333444e-01,2.402222222222221981e-01,2.402222222222221981e-01,2.347222222222222210e-01,2.352777777777777801e-01,1.612222222222222112e-01,2.903333333333333321e-01,1.047222222222222165e-01,1.602777777777777690e-01,3.330555555555555491e-01,2.616111111111110721e-01,2.462777777777777899e-01,1.031666666666666565e-01,2.846111111111110925e-01,2.202777777777777668e-01,2.907777777777777461e-01,9.061111111111111449e-02,2.592777777777777737e-01,1.623333333333333295e-01,1.928888888888888875e-01,7.483333333333332116e-02,2.525000000000000022e-01,2.517222222222222361e-01,1.570000000000000007e-01,9.899999999999999079e-02,9.594444444444444331e-02,1.976666666666666849e-01,1.954444444444444484e-01,2.456666666666666721e-01,3.309999999999999609e-01,3.092222222222222316e-01,2.753333333333333188e-01,1.681111111111111278e-01,1.689999999999999836e-01,2.427777777777777868e-01,1.208333333333333343e-01,1.846111111111111147e-01,9.505555555555554592e-02,1.414999999999999869e-01,1.172777777777777725e-01,2.768333333333333202e-01,1.336666666666666559e-01,9.788888888888888640e-02,2.874444444444444469e-01,2.138888888888888784e-01,1.171666666666666690e-01,6.533333333333332660e-02,1.969444444444444497e-01,1.753333333333333410e-01,1.153333333333333294e-01,2.545000000000000040e-01,2.220000000000000029e-01,2.343888888888888689e-01,1.958888888888888902e-01,2.180555555555555580e-01,1.171666666666666690e-01,9.516666666666667718e-02,1.048333333333333339e-01,1.014999999999999930e-01,3.087777777777777621e-01,2.072777777777777830e-01,1.475555555555555787e-01,8.050000000000000211e-02,1.453888888888888731e-01,1.598333333333333273e-01,1.931666666666666532e-01
1.807222222222222285e-01,3.672222222222221860e-02,1.146666666666666667e-01,5.394444444444444070e-02,1.330555555555555658e-01,1.899444444444444435e-01,0.000000000000000000e+00,1.013333333333333308e-01,8.399999999999999134e-02,1.257222222222222352e-01,1.294444444444444453e-01,9.605555555555556069e-02,9.455555555555554548e-02,6.227777777777777218e-02,1.217777777777777765e-01,2.193888888888888833e-01,2.164999999999999980e-01,2.439444444444444637e-01,5.544444444444444203e-02,1.089444444444444410e-01,5.288888888888888806e-02,8.983333333333332060e-02,1.505555555555555536e-01,9.433333333333333848e-02,6.405555555555556002e-02,2.092222222222222261e-01,5.144444444444443848e-02,2.412777777777777855e-01,1.332222222222222419e-01,8.727777777777777357e-02,2.054999999999999882e-01,1.612222222222222112e-01,5.399999999999999939e-02,1.932777777777777706e-01,1.493333333333333457e-01,2.114444444444444626e-01,4.761111111111111099e-02,4.761111111111111099e-02,3.633333333333333554e-02,6.900000000000000577e-02,1.429999999999999882e-01,1.398333333333333373e-01,1.913888888888888862e-01,1.373888888888888937e-01,2.438888888888888773e-01,6.405555555555556002e-02,4.255555555555555480e-02,2.161111111111111149e-01,1.954444444444444484e-01,1.033888888888888913e-01,1.343888888888888911e-01,1.782222222222222263e-01,1.028888888888888770e-01,1.558333333333333237e-01,1.948888888888888893e-01,2.300555555555555687e-01,1.756111111111111345e-01,8.361111111111110827e-02,1.363333333333333341e-01,2.148888888888889070e-01,2.067777777777777826e-01,1.400555555555555443e-01,2.014444444444444537e-01,4.811111111111110450e-02,2.418333333333333446e-01,1.742777777777777815e-01,1.189444444444444360e-01,1.979999999999999816e-01,3.122222222222222343e-01,6.377777777777778045e-02,2.701666666666666661e-01,1.010555555555555651e-01,2.087222222222222257e-01,1.350000000000000089e-01,1.902222222222222092e-01,7.311111111111111283e-02,2.829999999999999738e-01,2.287222222222222157e-01,1.982777777777777750e-01,1.097777777777777797e-01,2.301111111111110996e-01,2.020555555555555438e-01,9.205555555555554326e-02,1.782777777777777573e-01,1.220555555555555560e-01,9.811111111111110727e-02,1.597222222222222099e-01,8.511111111111110961e-02,1.978888888888888919e-01,6.166666666666666824e-02,1.244444444444444409e-01,1.994444444444444520e-01,1.466111111111111087e-01,2.508333333333333526e-01,1.112222222222222223e-01,1.033333333333333326e-01,1.883333333333333248e-01,1.463333333333333153e-01,2.908333333333333326e-01,1.673888888888888926e-01,1.961111111111111249e-01
1.368333333333333346e-01,8.155555555555556169e-02,1.679999999999999827e-01,1.142222222222222250e-01,1.785555555555555507e-01,1.573888888888888837e-01,1.093333333333333379e-01,0.000000000000000000e+00,1.669444444444444509e-01,2.090555555555555500e-01,1.798888888888889037e-01,1.615000000000000047e-01,1.393333333333333368e-01,1.075555555555555570e-01,1.961666666666666836e-01,1.930555555555555636e-01,1.726111111111111041e-01,2.196111111111111180e-01,1.300000000000000044e-01,1.742777777777777815e-01,1.362222222222222168e-01,1.731666666666666632e-01,1.958333333333333315e-01,1.447777777777777830e-01,1.473888888888889026e-01,1.653333333333333321e-01,9.244444444444445408e-02,2.547777777777777697e-01,2.076111111111111074e-01,6.327777777777778001e-02,1.432777777777777539e-01,1.281111111111111200e-01,1.373333333333333350e-01,2.067777777777777826e-01,1.400555555555555443e-01,1.699444444444444258e-01,8.861111111111111271e-02,8.861111111111111271e-02,1.123333333333333267e-01,1.523333333333333206e-01,1.479444444444444617e-01,1.558333333333333237e-01,1.268888888888888844e-01,1.555555555555555580e-01,2.195555555555555594e-01,1.293888888888888866e-01,1.258888888888888835e-01,2.296111111111111269e-01,1.711111111111111027e-01,7.733333333333332338e-02,1.848333333333333217e-01,1.979999999999999816e-01,1.363888888888888928e-01,2.391666666666666663e-01,1.559444444444444411e-01,2.231666666666666521e-01,1.512777777777777888e-01,1.438888888888888995e-01,9.244444444444445408e-02,1.368888888888888933e-01,2.202777777777777668e-01,1.137222222222222107e-01,1.575555555555555598e-01,1.134444444444444450e-01,2.174999999999999989e-01,1.847222222222222321e-01,1.465555555555555500e-01,2.544444444444444176e-01,2.296111111111111269e-01,1.471111111111111092e-01,2.338333333333333097e-01,1.818333333333333468e-01,2.222222222222222099e-01,2.183333333333333237e-01,2.278888888888888908e-01,1.491666666666666696e-01,2.195555555555555594e-01,1.470555555555555505e-01,1.739444444444444571e-01,8.372222222222221177e-02,2.436111111111111116e-01,2.122222222222222288e-01,4.816666666666667013e-02,1.343888888888888911e-01,1.753888888888888720e-01,1.436111111111111061e-01,1.266111111111111187e-01,5.572222222222222160e-02,1.589444444444444438e-01,1.207777777777777756e-01,1.988333333333333341e-01,1.136666666666666659e-01,1.999444444444444247e-01,2.197222222222222354e-01,1.765555555555555489e-01,7.966666666666666341e-02,1.444444444444444309e-01,1.433333333333333404e-01,2.091666666666666674e-01,2.242222222222222394e-01,1.522222222222222310e-01
2.347777777777777797e-01,9.127777777777779100e-02,1.180555555555555525e-01,8.755555555555555314e-02,1.663333333333333330e-01,1.933333333333333293e-01,5.455555555555555852e-02,1.558888888888889102e-01,0.000000000000000000e+00,1.418333333333333390e-01,1.799999999999999933e-01,9.088888888888888018e-02,1.451111111111111074e-01,1.168333333333333446e-01,1.336666666666666559e-01,2.739444444444444349e-01,2.710555555555555496e-01,2.945000000000000395e-01,2.038888888888889042e-02,1.311666666666666536e-01,4.505555555555555008e-02,8.266666666666666607e-02,1.002777777777777712e-01,1.448888888888889004e-01,7.249999999999999500e-02,2.637777777777777777e-01,1.060000000000000109e-01,2.446666666666666434e-01,1.451111111111111074e-01,1.418333333333333390e-01,2.088888888888889017e-01,2.157777777777777628e-01,9.455555555555554548e-02,1.966666666666666563e-01,1.527222222222222037e-01,2.660000000000000142e-01,1.021666666666666695e-01,1.021666666666666695e-01,9.088888888888888018e-02,6.183333333333333043e-02,1.463888888888889017e-01,1.903888888888888853e-01,1.971111111111111258e-01,1.407777777777777795e-01,2.944444444444444531e-01,9.016666666666667274e-02,7.311111111111111283e-02,2.195000000000000007e-01,2.459999999999999964e-01,1.579444444444444429e-01,1.849444444444444391e-01,1.816111111111111120e-01,1.534444444444444389e-01,1.719444444444444553e-01,2.494444444444444409e-01,2.334444444444444267e-01,2.261666666666666825e-01,1.172222222222222276e-01,1.908888888888889135e-01,2.206111111111111189e-01,2.101666666666666683e-01,1.946111111111111236e-01,2.560000000000000053e-01,7.422222222222221721e-02,2.923888888888888649e-01,2.248333333333333295e-01,1.695000000000000118e-01,2.045000000000000151e-01,3.217222222222222427e-01,6.638888888888888618e-02,2.735555555555555518e-01,3.711111111111110861e-02,2.121111111111111114e-01,1.511111111111111127e-01,1.936111111111111227e-01,1.036666666666666570e-01,2.863888888888889150e-01,2.404999999999999916e-01,2.488333333333333230e-01,1.643333333333333313e-01,2.335000000000000131e-01,2.054444444444444573e-01,1.466111111111111087e-01,2.328333333333333366e-01,1.254444444444444418e-01,1.313888888888888884e-01,2.142777777777777615e-01,1.396666666666666612e-01,2.524444444444444158e-01,1.079444444444444540e-01,1.363333333333333341e-01,2.111666666666666692e-01,1.499999999999999944e-01,2.542222222222222383e-01,1.334444444444444489e-01,1.578888888888888842e-01,2.428888888888888764e-01,1.497222222222222288e-01,2.981111111111111045e-01,1.742777777777777815e-01,2.506666666666666488e-01
2.109444444444444344e-01,1.596111111111111203e-01,9.400000000000000022e-02,1.741111111111111054e-01,2.414999999999999925e-01,1.524999999999999967e-01,1.561666666666666758e-01,2.260000000000000064e-01,1.582222222222222363e-01,0.000000000000000000e+00,2.378888888888888720e-01,1.082222222222222335e-01,2.029999999999999860e-01,1.866666666666666752e-01,7.022222222222222754e-02,3.422777777777777919e-01,2.752222222222222014e-01,3.523888888888888626e-01,1.679999999999999827e-01,2.527777777777777679e-01,1.812777777777777877e-01,2.215555555555555611e-01,1.514999999999999958e-01,2.027777777777777790e-01,2.052222222222222225e-01,2.686666666666666647e-01,1.961111111111111249e-01,2.038333333333333108e-01,8.166666666666666519e-02,2.101666666666666683e-01,1.680555555555555691e-01,2.841111111111110921e-01,7.883333333333333859e-02,1.558333333333333237e-01,1.295555555555555627e-01,3.206666666666667109e-01,1.922777777777777974e-01,1.922777777777777974e-01,1.867777777777777648e-01,1.943888888888888888e-01,1.320000000000000062e-01,2.482777777777777639e-01,1.808333333333333459e-01,1.263888888888888840e-01,3.523333333333333317e-01,2.136666666666666714e-01,1.987222222222222168e-01,1.786666666666666681e-01,3.038888888888888751e-01,2.262777777777777721e-01,2.428333333333333455e-01,1.446666666666666656e-01,2.113333333333333175e-01,3.011111111111111280e-02,3.032222222222221708e-01,1.926111111111110941e-01,2.840555555555555611e-01,2.037777777777777799e-01,2.610000000000000098e-01,2.007777777777777772e-01,1.693333333333333357e-01,2.629444444444444251e-01,3.057777777777777595e-01,1.977222222222222159e-01,3.502777777777777990e-01,2.827222222222222081e-01,2.273888888888888904e-01,1.227777777777777773e-01,2.808888888888889102e-01,2.018888888888888677e-01,2.327222222222222192e-01,1.437222222222222234e-01,1.712777777777777788e-01,9.277777777777777152e-03,1.454999999999999905e-01,2.292777777777777748e-01,2.455555555555555547e-01,1.996666666666666590e-01,3.067222222222222294e-01,2.326666666666666605e-01,1.926666666666666805e-01,1.646111111111111247e-01,2.167222222222222328e-01,2.856666666666666798e-01,1.013888888888888895e-01,2.065555555555555756e-01,2.826111111111110907e-01,2.297777777777778030e-01,3.062222222222222290e-01,1.701111111111111018e-01,7.288888888888887807e-02,1.969444444444444497e-01,1.259444444444444422e-01,2.133888888888889057e-01,2.608333333333333059e-01,2.262222222222222134e-01,2.578888888888888897e-01,1.265555555555555600e-01,2.572777777777777719e-01,8.844444444444443665e-02,3.034999999999999920e-01
